Initializing database schema...
Database initialized.
Latest block on Sepolia : 11034114
Start block             : 11032114
Total blocks to crawl   : 2000
Resuming from block 11032114...

  [ 40.8%] block 11032929 done
  [ 40.8%] block 11032930 done
  [ 40.8%] block 11032931 done
  [ 40.9%] block 11032932 done
  [ 40.9%] block 11032933 done
  [ 41.0%] block 11032934 done
  [ 41.0%] block 11032935 done
  [ 41.1%] block 11032936 done
  [ 41.1%] block 11032937 done
  [ 41.2%] block 11032938 done
  [ 41.2%] block 11032939 done
  [ 41.3%] block 11032940 done
  [ 41.3%] block 11032941 done
  [ 41.4%] block 11032942 done
  [ 41.4%] block 11032943 done
  [ 41.5%] block 11032944 done
  [ 41.5%] block 11032945 done
  [ 41.6%] block 11032946 done
  [ 41.6%] block 11032947 done
  [ 41.7%] block 11032948 done
  [ 41.8%] block 11032949 done
  [ 41.8%] block 11032950 done
  [ 41.9%] block 11032951 done
  [ 41.9%] block 11032952 done
  [ 41.9%] block 11032953 done
  [ 42.0%] block 11032954 done
  [ 42.0%] block 11032955 done
  [ 42.1%] block 11032956 done
  [ 42.1%] block 11032957 done
  [ 42.2%] block 11032958 done
  [ 42.2%] block 11032959 done
  [ 42.3%] block 11032960 done
  [ 42.4%] block 11032961 done
  [ 42.4%] block 11032962 done
  [ 42.4%] block 11032963 done
  [ 42.5%] block 11032964 done
  [ 42.5%] block 11032965 done
  [ 42.6%] block 11032966 done
  [ 42.6%] block 11032967 done
  [ 42.7%] block 11032968 done
  [ 42.8%] block 11032969 done
  [ 42.8%] block 11032970 done
  [ 42.9%] block 11032971 done
  [ 42.9%] block 11032972 done
  [ 43.0%] block 11032973 done
  [ 43.0%] block 11032974 done
  [ 43.0%] block 11032975 done
  [ 43.1%] block 11032976 done
  [ 43.1%] block 11032977 done
  [ 43.2%] block 11032978 done
  [ 43.2%] block 11032979 done
  [ 43.3%] block 11032980 done
  [ 43.4%] block 11032981 done
  [ 43.4%] block 11032982 done
  [ 43.5%] block 11032983 done
  [ 43.5%] block 11032984 done
  [ 43.5%] block 11032985 done
  [ 43.6%] block 11032986 done
  [ 43.6%] block 11032987 done
  [ 43.7%] block 11032988 done
  [ 43.8%] block 11032989 done
  [ 43.8%] block 11032990 done
  [ 43.9%] block 11032991 done
  [ 43.9%] block 11032992 done
  [ 44.0%] block 11032993 done
  [ 44.0%] block 11032994 done
  [ 44.0%] block 11032995 done
  [ 44.1%] block 11032996 done
  [ 44.1%] block 11032997 done
  [ 44.2%] block 11032998 done
  [ 44.2%] block 11032999 done
  [ 44.3%] block 11033000 done
  [ 44.4%] block 11033001 done
  [ 44.4%] block 11033002 done
  [ 44.5%] block 11033003 done
  [ 44.5%] block 11033004 done
  [ 44.5%] block 11033005 done
  [ 44.6%] block 11033006 done
  [ 44.6%] block 11033007 done
  [ 44.7%] block 11033008 done
  [ 44.8%] block 11033009 done
  [ 44.8%] block 11033010 done
  [ 44.9%] block 11033011 done
  [ 44.9%] block 11033012 done
  [ 45.0%] block 11033013 done
Batch 11033014 → 11033113
  [ 45.0%] block 11033014 done
  [ 45.1%] block 11033015 done
  [ 45.1%] block 11033016 done
  [ 45.1%] block 11033017 done
  [ 45.2%] block 11033018 done
  [ 45.2%] block 11033019 done
  [ 45.3%] block 11033020 done
  [ 45.4%] block 11033021 done
  [ 45.4%] block 11033022 done
  [ 45.5%] block 11033023 done
  [ 45.5%] block 11033024 done
  [ 45.6%] block 11033025 done
  [ 45.6%] block 11033026 done
  [ 45.6%] block 11033027 done
  [ 45.7%] block 11033028 done
  [ 45.8%] block 11033029 done
  [ 45.8%] block 11033030 done
  [ 45.9%] block 11033031 done
  [ 45.9%] block 11033032 done
  [ 46.0%] block 11033033 done
  [ 46.0%] block 11033034 done
  [ 46.1%] block 11033035 done
  [ 46.1%] block 11033036 done
  [ 46.2%] block 11033037 done
  [ 46.2%] block 11033038 done
  [ 46.2%] block 11033039 done
  [ 46.3%] block 11033040 done
  [ 46.4%] block 11033041 done
  [ 46.4%] block 11033042 done
  [ 46.5%] block 11033043 done
  [ 46.5%] block 11033044 done
  [ 46.6%] block 11033045 done
  [ 46.6%] block 11033046 done
  [ 46.7%] block 11033047 done
  [ 46.7%] block 11033048 done
  [ 46.8%] block 11033049 done
  [ 46.8%] block 11033050 done
  [ 46.9%] block 11033051 done
  [ 46.9%] block 11033052 done
  [ 46.9%] block 11033053 done
  [ 47.0%] block 11033054 done
  [ 47.0%] block 11033055 done
  [ 47.1%] block 11033056 done
  [ 47.1%] block 11033057 done
  [ 47.2%] block 11033058 done
  [ 47.2%] block 11033059 done
  [ 47.3%] block 11033060 done
  [ 47.3%] block 11033061 done
  [ 47.4%] block 11033062 done
  [ 47.4%] block 11033063 done
  [ 47.5%] block 11033064 done
  [ 47.5%] block 11033065 done
  [ 47.6%] block 11033066 done
  [ 47.6%] block 11033067 done
  [ 47.7%] block 11033068 done
  [ 47.8%] block 11033069 done
  [ 47.8%] block 11033070 done
  [ 47.9%] block 11033071 done
  [ 47.9%] block 11033072 done
  [ 47.9%] block 11033073 done
  [ 48.0%] block 11033074 done
  [ 48.0%] block 11033075 done
  [ 48.1%] block 11033076 done
  [ 48.1%] block 11033077 done
  [ 48.2%] block 11033078 done
  [ 48.2%] block 11033079 done
  [ 48.3%] block 11033080 done
  [ 48.4%] block 11033081 done
  [ 48.4%] block 11033082 done
  [ 48.4%] block 11033083 done
  [ 48.5%] block 11033084 done
  [ 48.5%] block 11033085 done
  [ 48.6%] block 11033086 done
  [ 48.6%] block 11033087 done
  [ 48.7%] block 11033088 done
  [ 48.8%] block 11033089 done
  [ 48.8%] block 11033090 done
  [ 48.9%] block 11033091 done
  [ 48.9%] block 11033092 done
  [ 48.9%] block 11033093 done
  [ 49.0%] block 11033094 done
  [ 49.0%] block 11033095 done
  [ 49.1%] block 11033096 done
  [ 49.1%] block 11033097 done
  [ 49.2%] block 11033098 done
  [ 49.2%] block 11033099 done
  [ 49.3%] block 11033100 done
  [ 49.4%] block 11033101 done
  [ 49.4%] block 11033102 done
  [ 49.5%] block 11033103 done
  [ 49.5%] block 11033104 done
  [ 49.5%] block 11033105 done
  [ 49.6%] block 11033106 done
  [ 49.6%] block 11033107 done
  [ 49.7%] block 11033108 done
  [ 49.8%] block 11033109 done
  [ 49.8%] block 11033110 done
  [ 49.9%] block 11033111 done
  [ 49.9%] block 11033112 done
  [ 50.0%] block 11033113 done
Batch 11033114 → 11033213
  [ 50.0%] block 11033114 done
  [ 50.0%] block 11033115 done
  [ 50.1%] block 11033116 done
  [ 50.1%] block 11033117 done
  [ 50.2%] block 11033118 done
  [ 50.2%] block 11033119 done
  [ 50.3%] block 11033120 done
  [ 50.3%] block 11033121 done
  [ 50.4%] block 11033122 done
  [ 50.4%] block 11033123 done
  [ 50.5%] block 11033124 done
  [ 50.5%] block 11033125 done
  [ 50.6%] block 11033126 done
  [ 50.6%] block 11033127 done
  [ 50.7%] block 11033128 done
  [ 50.7%] block 11033129 done
  [ 50.8%] block 11033130 done
  [ 50.8%] block 11033131 done
  [ 50.9%] block 11033132 done
  [ 50.9%] block 11033133 done
  [ 51.0%] block 11033134 done
  [ 51.0%] block 11033135 done
  [ 51.1%] block 11033136 done
  [ 51.1%] block 11033137 done
  [ 51.2%] block 11033138 done
  [ 51.2%] block 11033139 done
  [ 51.3%] block 11033140 done
  [ 51.3%] block 11033141 done
  [ 51.4%] block 11033142 done
  [ 51.4%] block 11033143 done
  [ 51.5%] block 11033144 done
  [ 51.5%] block 11033145 done
  [ 51.6%] block 11033146 done
  [ 51.6%] block 11033147 done
  [ 51.7%] block 11033148 done
  [ 51.7%] block 11033149 done
  [ 51.8%] block 11033150 done
  [ 51.8%] block 11033151 done
  [ 51.9%] block 11033152 done
  [ 51.9%] block 11033153 done
  [ 52.0%] block 11033154 done
  [ 52.0%] block 11033155 done
  [ 52.1%] block 11033156 done
  [ 52.1%] block 11033157 done
  [ 52.2%] block 11033158 done
  [ 52.2%] block 11033159 done
  [ 52.3%] block 11033160 done
  [ 52.3%] block 11033161 done
  [ 52.4%] block 11033162 done
  [ 52.4%] block 11033163 done
  [ 52.5%] block 11033164 done
  [ 52.5%] block 11033165 done
  [ 52.6%] block 11033166 done
  [ 52.6%] block 11033167 done
  [ 52.7%] block 11033168 done
  [ 52.8%] block 11033169 done
  [ 52.8%] block 11033170 done
  [ 52.8%] block 11033171 done
  [ 52.9%] block 11033172 done
  [ 52.9%] block 11033173 done
  [ 53.0%] block 11033174 done
  [ 53.0%] block 11033175 done
  [ 53.1%] block 11033176 done
  [ 53.1%] block 11033177 done
  [ 53.2%] block 11033178 done
  [ 53.2%] block 11033179 done
  [ 53.3%] block 11033180 done
  [ 53.3%] block 11033181 done
  [ 53.4%] block 11033182 done
  [ 53.4%] block 11033183 done
  [ 53.5%] block 11033184 done
  [ 53.5%] block 11033185 done
  [ 53.6%] block 11033186 done
  [ 53.6%] block 11033187 done
  [ 53.7%] block 11033188 done
  [ 53.8%] block 11033189 done
  [ 53.8%] block 11033190 done
  [ 53.8%] block 11033191 done
  [ 53.9%] block 11033192 done
  [ 53.9%] block 11033193 done
  [ 54.0%] block 11033194 done
  [ 54.0%] block 11033195 done
  [ 54.1%] block 11033196 done
  [ 54.1%] block 11033197 done
  [ 54.2%] block 11033198 done
  [ 54.2%] block 11033199 done
  [ 54.3%] block 11033200 done
  [ 54.4%] block 11033201 done
  [ 54.4%] block 11033202 done
  [ 54.4%] block 11033203 done
  [ 54.5%] block 11033204 done
  [ 54.5%] block 11033205 done
  [ 54.6%] block 11033206 done
  [ 54.6%] block 11033207 done
  [ 54.7%] block 11033208 done
  [ 54.8%] block 11033209 done
  [ 54.8%] block 11033210 done
  [ 54.9%] block 11033211 done
  [ 54.9%] block 11033212 done
  [ 54.9%] block 11033213 done
Batch 11033214 → 11033313
  [ 55.0%] block 11033214 done
  [ 55.0%] block 11033215 done
  [ 55.1%] block 11033216 done
  [ 55.1%] block 11033217 done
  [ 55.2%] block 11033218 done
  [ 55.2%] block 11033219 done
  [ 55.3%] block 11033220 done
  [ 55.4%] block 11033221 done
  [ 55.4%] block 11033222 done
  [ 55.5%] block 11033223 done
  [ 55.5%] block 11033224 done
  [ 55.5%] block 11033225 done
  [ 55.6%] block 11033226 done
  [ 55.6%] block 11033227 done
  [ 55.7%] block 11033228 done
  [ 55.8%] block 11033229 done
  [ 55.8%] block 11033230 done
  [ 55.9%] block 11033231 done
  [ 55.9%] block 11033232 done
  [ 56.0%] block 11033233 done
  [ 56.0%] block 11033234 done
  [ 56.0%] block 11033235 done
  [ 56.1%] block 11033236 done
  [ 56.1%] block 11033237 done
  [ 56.2%] block 11033238 done
  [ 56.2%] block 11033239 done
  [ 56.3%] block 11033240 done
  [ 56.4%] block 11033241 done
  [ 56.4%] block 11033242 done
  [ 56.5%] block 11033243 done
  [ 56.5%] block 11033244 done
  [ 56.5%] block 11033245 done
  [ 56.6%] block 11033246 done
  [ 56.6%] block 11033247 done
  [ 56.7%] block 11033248 done
  [ 56.8%] block 11033249 done
  [ 56.8%] block 11033250 done
  [ 56.9%] block 11033251 done
  [ 56.9%] block 11033252 done
  [ 57.0%] block 11033253 done
  [ 57.0%] block 11033254 done
  [ 57.0%] block 11033255 done
  [ 57.1%] block 11033256 done
  [ 57.1%] block 11033257 done
  [ 57.2%] block 11033258 done
  [ 57.2%] block 11033259 done
  [ 57.3%] block 11033260 done
  [ 57.4%] block 11033261 done
  [ 57.4%] block 11033262 done
  [ 57.5%] block 11033263 done
  [ 57.5%] block 11033264 done
  [ 57.6%] block 11033265 done
  [ 57.6%] block 11033266 done
  [ 57.6%] block 11033267 done
  [ 57.7%] block 11033268 done
  [ 57.8%] block 11033269 done
  [ 57.8%] block 11033270 done
  [ 57.9%] block 11033271 done
  [ 57.9%] block 11033272 done
  [ 58.0%] block 11033273 done
  [ 58.0%] block 11033274 done
  [ 58.1%] block 11033275 done
  [ 58.1%] block 11033276 done
  [ 58.1%] block 11033277 done
  [ 58.2%] block 11033278 done
  [ 58.2%] block 11033279 done
  [ 58.3%] block 11033280 done
  [ 58.4%] block 11033281 done
  [ 58.4%] block 11033282 done
  [ 58.5%] block 11033283 done
  [ 58.5%] block 11033284 done
  [ 58.6%] block 11033285 done
  [ 58.6%] block 11033286 done
  [ 58.7%] block 11033287 done
  [ 58.7%] block 11033288 done
  [ 58.8%] block 11033289 done
  [ 58.8%] block 11033290 done
  [ 58.9%] block 11033291 done
  [ 58.9%] block 11033292 done
  [ 59.0%] block 11033293 done
  [ 59.0%] block 11033294 done
  [ 59.1%] block 11033295 done
  [ 59.1%] block 11033296 done
  [ 59.2%] block 11033297 done
  [ 59.2%] block 11033298 done
  [ 59.2%] block 11033299 done
  [ 59.3%] block 11033300 done
  [ 59.4%] block 11033301 done
  [ 59.4%] block 11033302 done
  [ 59.5%] block 11033303 done
  [ 59.5%] block 11033304 done
  [ 59.6%] block 11033305 done
  [ 59.6%] block 11033306 done
  [ 59.7%] block 11033307 done
  [ 59.7%] block 11033308 done
  [ 59.8%] block 11033309 done
  [ 59.8%] block 11033310 done
  [ 59.9%] block 11033311 done
  [ 59.9%] block 11033312 done
  [ 60.0%] block 11033313 done
Batch 11033314 → 11033413
  [ 60.0%] block 11033314 done
  [ 60.1%] block 11033315 done
  [ 60.1%] block 11033316 done
  [ 60.2%] block 11033317 done
  [ 60.2%] block 11033318 done
  [ 60.2%] block 11033319 done
  [ 60.3%] block 11033320 done
  [ 60.4%] block 11033321 done
  [ 60.4%] block 11033322 done
  [ 60.5%] block 11033323 done
  [ 60.5%] block 11033324 done
  [ 60.6%] block 11033325 done
  [ 60.6%] block 11033326 done
  [ 60.7%] block 11033327 done
  [ 60.7%] block 11033328 done
  [ 60.8%] block 11033329 done
  [ 60.8%] block 11033330 done
  [ 60.9%] block 11033331 done
  [ 60.9%] block 11033332 done
  [ 61.0%] block 11033333 done
  [ 61.0%] block 11033334 done
  [ 61.1%] block 11033335 done
  [ 61.1%] block 11033336 done
  [ 61.2%] block 11033337 done
  [ 61.2%] block 11033338 done
  [ 61.3%] block 11033339 done
  [ 61.3%] block 11033340 done
  [ 61.4%] block 11033341 done
  [ 61.4%] block 11033342 done
  [ 61.5%] block 11033343 done
  [ 61.5%] block 11033344 done
  [ 61.6%] block 11033345 done
  [ 61.6%] block 11033346 done
  [ 61.7%] block 11033347 done
  [ 61.7%] block 11033348 done
  [ 61.8%] block 11033349 done
  [ 61.8%] block 11033350 done
  [ 61.9%] block 11033351 done
  [ 61.9%] block 11033352 done
  [ 62.0%] block 11033353 done
  [ 62.0%] block 11033354 done
  [ 62.1%] block 11033355 done
  [ 62.1%] block 11033356 done
  [ 62.2%] block 11033357 done
  [ 62.2%] block 11033358 done
  [ 62.3%] block 11033359 done
  [ 62.3%] block 11033360 done
  [ 62.4%] block 11033361 done
  [ 62.4%] block 11033362 done
  [ 62.5%] block 11033363 done
  [ 62.5%] block 11033364 done
  [ 62.5%] block 11033365 done
  [ 62.6%] block 11033366 done
  [ 62.6%] block 11033367 done
  [ 62.7%] block 11033368 done
  [ 62.7%] block 11033369 done
  [ 62.8%] block 11033370 done
  [ 62.8%] block 11033371 done
  [ 62.9%] block 11033372 done
  [ 62.9%] block 11033373 done
  [ 63.0%] block 11033374 done
  [ 63.0%] block 11033375 done
  [ 63.1%] block 11033376 done
  [ 63.1%] block 11033377 done
  [ 63.2%] block 11033378 done
  [ 63.2%] block 11033379 done
  [ 63.3%] block 11033380 done
  [ 63.3%] block 11033381 done
  [ 63.4%] block 11033382 done
  [ 63.4%] block 11033383 done
  [ 63.5%] block 11033384 done
  [ 63.5%] block 11033385 done
  [ 63.6%] block 11033386 done
  [ 63.6%] block 11033387 done
  [ 63.7%] block 11033388 done
  [ 63.7%] block 11033389 done
  [ 63.8%] block 11033390 done
  [ 63.8%] block 11033391 done
  [ 63.9%] block 11033392 done
  [ 63.9%] block 11033393 done
  [ 64.0%] block 11033394 done
  [ 64.0%] block 11033395 done
  [ 64.1%] block 11033396 done
  [ 64.1%] block 11033397 done
  [ 64.2%] block 11033398 done
  [ 64.2%] block 11033399 done
  [ 64.3%] block 11033400 done
  [ 64.3%] block 11033401 done
  [ 64.4%] block 11033402 done
  [ 64.5%] block 11033403 done
  [ 64.5%] block 11033404 done
  [ 64.5%] block 11033405 done
  [ 64.6%] block 11033406 done
  [ 64.6%] block 11033407 done
  [ 64.7%] block 11033408 done
  [ 64.8%] block 11033409 done
  [ 64.8%] block 11033410 done
  [ 64.8%] block 11033411 done
  [ 64.9%] block 11033412 done
  [ 65.0%] block 11033413 done
Batch 11033414 → 11033513
  [ 65.0%] block 11033414 done
  [ 65.0%] block 11033415 done
  [ 65.1%] block 11033416 done
  [ 65.1%] block 11033417 done
  [ 65.2%] block 11033418 done
  [ 65.2%] block 11033419 done
  [ 65.3%] block 11033420 done
  [ 65.3%] block 11033421 done
  [ 65.4%] block 11033422 done
  [ 65.5%] block 11033423 done
  [ 65.5%] block 11033424 done
  [ 65.5%] block 11033425 done
  [ 65.6%] block 11033426 done
  [ 65.6%] block 11033427 done
  [ 65.7%] block 11033428 done
  [ 65.8%] block 11033429 done
  [ 65.8%] block 11033430 done
  [ 65.8%] block 11033431 done
  [ 65.9%] block 11033432 done
  [ 66.0%] block 11033433 done
  [ 66.0%] block 11033434 done
  [ 66.0%] block 11033435 done
  [ 66.1%] block 11033436 done
  [ 66.1%] block 11033437 done
  [ 66.2%] block 11033438 done
  [ 66.2%] block 11033439 done
  [ 66.3%] block 11033440 done
  [ 66.3%] block 11033441 done
  [ 66.4%] block 11033442 done
  [ 66.5%] block 11033443 done
  [ 66.5%] block 11033444 done
  [ 66.5%] block 11033445 done
  [ 66.6%] block 11033446 done
  [ 66.6%] block 11033447 done
  [ 66.7%] block 11033448 done
  [ 66.8%] block 11033449 done
  [ 66.8%] block 11033450 done
  [ 66.8%] block 11033451 done
  [ 66.9%] block 11033452 done
  [ 67.0%] block 11033453 done
  [ 67.0%] block 11033454 done
  [ 67.0%] block 11033455 done
  [ 67.1%] block 11033456 done
  [ 67.2%] block 11033457 done
  [ 67.2%] block 11033458 done
  [ 67.2%] block 11033459 done
  [ 67.3%] block 11033460 done
  [ 67.3%] block 11033461 done
  [ 67.4%] block 11033462 done
  [ 67.5%] block 11033463 done
  [ 67.5%] block 11033464 done
  [ 67.5%] block 11033465 done
  [ 67.6%] block 11033466 done
  [ 67.7%] block 11033467 done
  [ 67.7%] block 11033468 done
  [ 67.8%] block 11033469 done
  [ 67.8%] block 11033470 done
  [ 67.8%] block 11033471 done
  [ 67.9%] block 11033472 done
  [ 68.0%] block 11033473 done
  [ 68.0%] block 11033474 done
  [ 68.0%] block 11033475 done
  [ 68.1%] block 11033476 done
  [ 68.2%] block 11033477 done
  [ 68.2%] block 11033478 done
  [ 68.2%] block 11033479 done
  [ 68.3%] block 11033480 done
  [ 68.3%] block 11033481 done
  [ 68.4%] block 11033482 done
  [ 68.5%] block 11033483 done
  [ 68.5%] block 11033484 done
  [ 68.5%] block 11033485 done
  [ 68.6%] block 11033486 done
  [ 68.7%] block 11033487 done
  [ 68.7%] block 11033488 done
  [ 68.8%] block 11033489 done
  [ 68.8%] block 11033490 done
  [ 68.8%] block 11033491 done
  [ 68.9%] block 11033492 done
  [ 69.0%] block 11033493 done
  [ 69.0%] block 11033494 done
  [ 69.0%] block 11033495 done
  [ 69.1%] block 11033496 done
  [ 69.2%] block 11033497 done
  [ 69.2%] block 11033498 done
  [ 69.2%] block 11033499 done
  [ 69.3%] block 11033500 done
  [ 69.3%] block 11033501 done
  [ 69.4%] block 11033502 done
  [ 69.5%] block 11033503 done
  [ 69.5%] block 11033504 done
  [ 69.5%] block 11033505 done
  [ 69.6%] block 11033506 done
  [ 69.7%] block 11033507 done
  [ 69.7%] block 11033508 done
  [ 69.8%] block 11033509 done
  [ 69.8%] block 11033510 done
  [ 69.8%] block 11033511 done
  [ 69.9%] block 11033512 done
  [ 70.0%] block 11033513 done
Batch 11033514 → 11033613
  [ 70.0%] block 11033514 done
  [ 70.0%] block 11033515 done
  [ 70.1%] block 11033516 done
  [ 70.2%] block 11033517 done
  [ 70.2%] block 11033518 done
  [ 70.2%] block 11033519 done
  [ 70.3%] block 11033520 done
  [ 70.3%] block 11033521 done
  [ 70.4%] block 11033522 done
  [ 70.5%] block 11033523 done
  [ 70.5%] block 11033524 done
  [ 70.5%] block 11033525 done
  [ 70.6%] block 11033526 done
  [ 70.7%] block 11033527 done
  [ 70.7%] block 11033528 done
  [ 70.8%] block 11033529 done
  [ 70.8%] block 11033530 done
  [ 70.9%] block 11033531 done
  [ 70.9%] block 11033532 done
  [ 71.0%] block 11033533 done
  [ 71.0%] block 11033534 done
  [ 71.0%] block 11033535 done
  [ 71.1%] block 11033536 done
  [ 71.2%] block 11033537 done
  [ 71.2%] block 11033538 done
  [ 71.2%] block 11033539 done
  [ 71.3%] block 11033540 done
  [ 71.4%] block 11033541 done
  [ 71.4%] block 11033542 done
  [ 71.5%] block 11033543 done
  [ 71.5%] block 11033544 done
  [ 71.5%] block 11033545 done
  [ 71.6%] block 11033546 done
  [ 71.7%] block 11033547 done
  [ 71.7%] block 11033548 done
  [ 71.8%] block 11033549 done
  [ 71.8%] block 11033550 done
  [ 71.9%] block 11033551 done
  [ 71.9%] block 11033552 done
  [ 72.0%] block 11033553 done
  [ 72.0%] block 11033554 done
  [ 72.0%] block 11033555 done
  [ 72.1%] block 11033556 done
  [ 72.2%] block 11033557 done
  [ 72.2%] block 11033558 done
  [ 72.2%] block 11033559 done
  [ 72.3%] block 11033560 done
  [ 72.4%] block 11033561 done
  [ 72.4%] block 11033562 done
  [ 72.5%] block 11033563 done
  [ 72.5%] block 11033564 done
  [ 72.5%] block 11033565 done
  [ 72.6%] block 11033566 done
  [ 72.7%] block 11033567 done
  [ 72.7%] block 11033568 done
  [ 72.8%] block 11033569 done
  [ 72.8%] block 11033570 done
  [ 72.9%] block 11033571 done
  [ 72.9%] block 11033572 done
  [ 73.0%] block 11033573 done
  [ 73.0%] block 11033574 done
  [ 73.0%] block 11033575 done
  [ 73.1%] block 11033576 done
  [ 73.2%] block 11033577 done
  [ 73.2%] block 11033578 done
  [ 73.2%] block 11033579 done
  [ 73.3%] block 11033580 done
  [ 73.4%] block 11033581 done
  [ 73.4%] block 11033582 done
  [ 73.5%] block 11033583 done
  [ 73.5%] block 11033584 done
  [ 73.6%] block 11033585 done
  [ 73.6%] block 11033586 done
  [ 73.7%] block 11033587 done
  [ 73.7%] block 11033588 done
  [ 73.8%] block 11033589 done
  [ 73.8%] block 11033590 done
  [ 73.9%] block 11033591 done
  [ 73.9%] block 11033592 done
  [ 74.0%] block 11033593 done
  [ 74.0%] block 11033594 done
  [ 74.1%] block 11033595 done
  [ 74.1%] block 11033596 done
  [ 74.2%] block 11033597 done
  [ 74.2%] block 11033598 done
  [ 74.2%] block 11033599 done
  [ 74.3%] block 11033600 done
  [ 74.4%] block 11033601 done
  [ 74.4%] block 11033602 done
  [ 74.5%] block 11033603 done
  [ 74.5%] block 11033604 done
  [ 74.6%] block 11033605 done
  [ 74.6%] block 11033606 done
  [ 74.7%] block 11033607 done
  [ 74.7%] block 11033608 done
  [ 74.8%] block 11033609 done
  [ 74.8%] block 11033610 done
  [ 74.9%] block 11033611 done
  [ 74.9%] block 11033612 done
  [ 75.0%] block 11033613 done
Batch 11033614 → 11033713
  [ 75.0%] block 11033614 done
  [ 75.0%] block 11033615 done
  [ 75.1%] block 11033616 done
  [ 75.1%] block 11033617 done
  [ 75.2%] block 11033618 done
  [ 75.2%] block 11033619 done
  [ 75.3%] block 11033620 done
  [ 75.3%] block 11033621 done
  [ 75.4%] block 11033622 done
  [ 75.4%] block 11033623 done
  [ 75.5%] block 11033624 done
  [ 75.5%] block 11033625 done
  [ 75.6%] block 11033626 done
  [ 75.6%] block 11033627 done
  [ 75.7%] block 11033628 done
  [ 75.8%] block 11033629 done
  [ 75.8%] block 11033630 done
  [ 75.8%] block 11033631 done
  [ 75.9%] block 11033632 done
  [ 75.9%] block 11033633 done
  [ 76.0%] block 11033634 done
  [ 76.0%] block 11033635 done
  [ 76.1%] block 11033636 done
  [ 76.1%] block 11033637 done
  [ 76.2%] block 11033638 done
  [ 76.2%] block 11033639 done
  [ 76.3%] block 11033640 done
  [ 76.3%] block 11033641 done
  [ 76.4%] block 11033642 done
  [ 76.4%] block 11033643 done
  [ 76.5%] block 11033644 done
  [ 76.5%] block 11033645 done
  [ 76.6%] block 11033646 done
  [ 76.6%] block 11033647 done
  [ 76.7%] block 11033648 done
  [ 76.8%] block 11033649 done
  [ 76.8%] block 11033650 done
  [ 76.8%] block 11033651 done
  [ 76.9%] block 11033652 done
  [ 77.0%] block 11033653 done
  [ 77.0%] block 11033654 done
  [ 77.0%] block 11033655 done
  [ 77.1%] block 11033656 done
  [ 77.1%] block 11033657 done
  [ 77.2%] block 11033658 done
  [ 77.2%] block 11033659 done
  [ 77.3%] block 11033660 done
  [ 77.3%] block 11033661 done
  [ 77.4%] block 11033662 done
  [ 77.5%] block 11033663 done
  [ 77.5%] block 11033664 done
  [ 77.5%] block 11033665 done
  [ 77.6%] block 11033666 done
  [ 77.6%] block 11033667 done
  [ 77.7%] block 11033668 done
  [ 77.8%] block 11033669 done
  [ 77.8%] block 11033670 done
  [ 77.8%] block 11033671 done
  [ 77.9%] block 11033672 done
  [ 78.0%] block 11033673 done
  [ 78.0%] block 11033674 done
  [ 78.0%] block 11033675 done
  [ 78.1%] block 11033676 done
  [ 78.1%] block 11033677 done
  [ 78.2%] block 11033678 done
  [ 78.2%] block 11033679 done
  [ 78.3%] block 11033680 done
  [ 78.3%] block 11033681 done
  [ 78.4%] block 11033682 done
  [ 78.5%] block 11033683 done
  [ 78.5%] block 11033684 done
  [ 78.5%] block 11033685 done
  [ 78.6%] block 11033686 done
  [ 78.6%] block 11033687 done
  [ 78.7%] block 11033688 done
  [ 78.8%] block 11033689 done
  [ 78.8%] block 11033690 done
  [ 78.8%] block 11033691 done
  [ 78.9%] block 11033692 done
  [ 79.0%] block 11033693 done
  [ 79.0%] block 11033694 done
  [ 79.0%] block 11033695 done
  [ 79.1%] block 11033696 done
  [ 79.1%] block 11033697 done
  [ 79.2%] block 11033698 done
  [ 79.2%] block 11033699 done
  [ 79.3%] block 11033700 done
  [ 79.3%] block 11033701 done
  [ 79.4%] block 11033702 done
  [ 79.5%] block 11033703 done
  [ 79.5%] block 11033704 done
  [ 79.5%] block 11033705 done
  [ 79.6%] block 11033706 done
  [ 79.7%] block 11033707 done
  [ 79.7%] block 11033708 done
  [ 79.8%] block 11033709 done
  [ 79.8%] block 11033710 done
  [ 79.8%] block 11033711 done
  [ 79.9%] block 11033712 done
  [ 80.0%] block 11033713 done
Batch 11033714 → 11033813
  [ 80.0%] block 11033714 done
  [ 80.0%] block 11033715 done
  [ 80.1%] block 11033716 done
  [ 80.2%] block 11033717 done
  [ 80.2%] block 11033718 done
  [ 80.2%] block 11033719 done
  [ 80.3%] block 11033720 done
  [ 80.3%] block 11033721 done
  [ 80.4%] block 11033722 done
  [ 80.5%] block 11033723 done
  [ 80.5%] block 11033724 done
  [ 80.5%] block 11033725 done
  [ 80.6%] block 11033726 done
  [ 80.7%] block 11033727 done
  [ 80.7%] block 11033728 done
  [ 80.8%] block 11033729 done
  [ 80.8%] block 11033730 done
  [ 80.8%] block 11033731 done
  [ 80.9%] block 11033732 done
  [ 81.0%] block 11033733 done
  [ 81.0%] block 11033734 done
  [ 81.0%] block 11033735 done
  [ 81.1%] block 11033736 done
  [ 81.2%] block 11033737 done
  [ 81.2%] block 11033738 done
  [ 81.2%] block 11033739 done
  [ 81.3%] block 11033740 done
